PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Embarked,FamilySize,IsAlone,AgeGroup_Child,AgeGroup_Senior,AgeGroup_Teenager,AgeGroup_YoungAdult,FareBand_Low,FareBand_Medium,FareBand_VeryHigh,FamilyType_Small,FamilyType_Solo
621,0,3.0,Mr. William Davis,male,43.5,0.0,0.0,327582,16.564,S,1.0,1,False,False,False,False,False,False,False,False,True
622,0,3.0,Mr. Charles Wilson,male,36.6,0.0,0.0,780109,32.5587,S,1.0,1,False,False,False,False,False,False,True,False,True
623,0,1.0,Miss. Susan Jackson,female,37.3,0.0,0.0,281601,44.0426,S,1.0,1,False,False,False,False,False,False,True,False,True
624,0,1.0,Mr. James Brown,male,49.0,0.0,0.0,200701,17.8331,S,1.0,1,False,False,False,False,False,False,False,False,True
625,1,1.0,Mr. James Brown,male,42.0,0.0,0.0,306066,61.1506,S,1.0,1,False,False,False,False,False,False,True,False,True
626,0,3.0,Mr. Charles Wilson,male,36.9,0.0,0.0,413036,31.0294,S,1.0,1,False,False,False,False,False,False,True,False,True
627,0,3.0,Miss. Linda Anderson,female,15.5,2.5,0.0,435966,21.2102,S,3.5,0,False,False,True,False,False,False,False,False,False
628,1,2.0,Mr. William Davis,male,61.95,2.0,0.0,380266,1.3619,S,3.0,0,False,True,False,False,True,False,False,True,False
629,0,3.0,Miss. Susan Jackson,female,13.7,0.0,0.0,112020,15.3337,S,1.0,1,False,False,True,False,False,False,False,False,True
630,0,1.0,Mr. Charles Wilson,male,32.9,0.0,0.0,244618,69.16345,S,1.0,1,False,False,False,True,False,False,True,False,True
631,1,3.0,Mr. James Brown,male,5.7,1.0,0.0,523463,30.9419,Q,2.0,0,True,False,False,False,False,False,True,True,False
632,1,2.0,Mr. George Moore,male,37.5,0.0,0.0,703150,2.6131,S,1.0,1,False,False,False,False,True,False,False,False,True
633,0,1.0,Mr. George Moore,male,31.9,1.0,0.0,884837,64.1464,Q,2.0,0,False,False,False,True,False,False,True,True,False
634,0,3.0,Miss. Mary Johnson,female,40.8,2.5,0.0,912562,27.5053,C,3.5,0,False,False,False,False,False,False,False,False,False
635,0,2.0,Mr. Charles Wilson,male,4.5,0.0,0.0,175493,10.5535,S,1.0,1,True,False,False,False,False,True,False,False,True
636,0,2.0,Mr. George Moore,male,45.8,0.0,0.0,864470,13.1554,S,1.0,1,False,False,False,False,False,True,False,False,True
637,0,2.0,Mr. James Brown,male,18.0,2.5,0.0,783317,1.4613,C,3.5,0,False,False,True,False,True,False,False,False,False
638,0,3.0,Mr. John Smith,male,27.5,0.0,0.0,223273,4.2371,S,1.0,1,False,False,False,True,True,False,False,False,True
639,0,3.0,Mr. James Brown,male,29.6,0.0,0.0,596613,5.1001,S,1.0,1,False,False,False,True,True,False,False,False,True
640,0,2.0,Mr. William Davis,male,33.5,0.0,0.0,297744,58.053,S,1.0,1,False,False,False,True,False,False,True,False,True
641,0,3.0,Miss. Mary Johnson,female,31.0,0.0,0.0,956898,4.3188,S,1.0,1,False,False,False,True,True,False,False,False,True
642,0,3.0,Mr. John Smith,male,41.3,1.0,0.0,220694,8.0314,C,2.0,0,False,False,False,False,False,True,False,True,False
643,0,2.0,Mr. George Moore,male,35.9,1.0,0.0,272051,22.2525,S,2.0,0,False,False,False,False,False,False,False,True,False
644,0,2.0,Miss. Linda Anderson,female,24.8,2.5,0.0,439387,3.5391,S,3.5,0,False,False,False,True,True,False,False,False,False
645,0,1.0,Mr. George Moore,male,27.3,0.0,0.0,764899,55.977,S,1.0,1,False,False,False,True,False,False,True,False,True
646,1,1.0,Mrs. Barbara Thomas,female,32.8,0.0,0.0,333670,69.16345,S,1.0,1,False,False,False,True,False,False,True,False,True
647,0,3.0,Mr. James Brown,male,29.1,0.0,0.0,784808,26.2121,S,1.0,1,False,False,False,True,False,False,False,False,True
648,1,1.0,Mrs. Patricia Taylor,female,44.1,0.0,0.0,23149,69.16345,S,1.0,1,False,False,False,False,False,False,True,False,True
649,1,3.0,Mr. George Moore,male,33.9,0.0,0.0,171466,14.3754,C,1.0,1,False,False,False,True,False,False,False,False,True
650,0,3.0,Mrs. Patricia Taylor,female,28.5,2.5,0.0,155468,1.755,S,3.5,0,False,False,False,True,True,False,False,False,False
651,0,1.0,Mrs. Patricia Taylor,female,34.7,1.0,0.0,426540,69.16345,C,2.0,0,False,False,False,True,False,False,True,True,False
652,0,3.0,Mr. Charles Wilson,male,28.0,0.0,0.0,188270,1.8489,S,1.0,1,False,False,False,True,True,False,False,False,True
653,0,2.0,Miss. Linda Anderson,female,27.1,0.0,0.0,122168,29.804,S,1.0,1,False,False,False,True,False,False,False,False,True
654,1,3.0,Mr. John Smith,male,22.7,0.0,0.0,517026,3.9993,S,1.0,1,False,False,False,True,True,False,False,False,True
655,0,3.0,Mr. George Moore,male,34.7,0.0,0.0,644101,35.2554,S,1.0,1,False,False,False,True,False,False,True,False,True
656,0,3.0,Mr. George Moore,male,34.2,1.0,0.0,363923,16.5467,S,2.0,0,False,False,False,True,False,False,False,True,False
657,0,3.0,Mr. Charles Wilson,male,20.0,0.0,0.0,266960,18.2217,S,1.0,1,False,False,False,True,False,False,False,False,True
658,0,1.0,Mr. Charles Wilson,male,27.1,2.5,0.0,958520,20.7695,S,3.5,0,False,False,False,True,False,False,False,False,False
659,1,3.0,Mr. John Smith,male,20.1,0.0,0.0,668554,7.6084,C,1.0,1,False,False,False,True,False,True,False,False,True
660,0,3.0,Mr. William Davis,male,19.5,0.0,0.0,304542,12.504,S,1.0,1,False,False,False,True,False,True,False,False,True
661,0,3.0,Miss. Susan Jackson,female,4.6,1.0,0.0,276933,19.1043,S,2.0,0,True,False,False,False,False,False,False,True,False
662,1,3.0,Mrs. Barbara Thomas,female,26.4,0.0,0.0,488911,1.427,S,1.0,1,False,False,False,True,True,False,False,False,True
663,0,3.0,Mr. George Moore,male,5.0,0.0,0.0,337111,42.6378,S,1.0,1,True,False,False,False,False,False,True,False,True
664,0,1.0,Mr. James Brown,male,25.4,0.0,0.0,774302,69.16345,S,1.0,1,False,False,False,True,False,False,True,False,True
665,0,1.0,Mr. George Moore,male,20.8,0.0,0.0,202206,26.4758,S,1.0,1,False,False,False,True,False,False,False,False,True
666,0,3.0,Mr. William Davis,male,45.0,1.0,0.0,271041,22.4933,Q,2.0,0,False,False,False,False,False,False,False,True,False
667,0,2.0,Mr. William Davis,male,15.0,0.0,0.0,211958,14.6097,C,1.0,1,False,False,True,False,False,False,False,False,True
668,0,3.0,Mr. George Moore,male,18.7,1.0,0.0,370981,8.054,S,2.0,0,False,False,False,True,False,True,False,True,False
669,0,3.0,Mr. James Brown,male,24.2,0.0,0.0,166049,4.9076,S,1.0,1,False,False,False,True,True,False,False,False,True
670,0,2.0,Miss. Linda Anderson,female,32.6,0.0,0.0,111967,17.3962,S,1.0,1,False,False,False,True,False,False,False,False,True
671,0,2.0,Mr. Charles Wilson,male,49.6,1.0,0.0,403345,26.1785,C,2.0,0,False,False,False,False,False,False,False,True,False
672,1,3.0,Mr. George Moore,male,13.2,0.0,0.0,331827,6.8798,S,1.0,1,False,False,True,False,False,True,False,False,True
673,0,2.0,Mr. James Brown,male,24.2,0.0,0.0,317475,19.8429,S,1.0,1,False,False,False,True,False,False,False,False,True
674,0,3.0,Mr. Charles Wilson,male,34.5,0.0,0.0,258719,15.6219,C,1.0,1,False,False,False,True,False,False,False,False,True
675,0,2.0,Mr. George Moore,male,42.5,0.0,0.0,831058,24.835,S,1.0,1,False,False,False,False,False,False,False,False,True
676,1,3.0,Mr. James Brown,male,24.2,0.0,0.0,451719,0.6937,S,1.0,1,False,False,False,True,True,False,False,False,True
677,0,1.0,Mr. Charles Wilson,male,1.9,0.0,0.0,168621,69.16345,S,1.0,1,True,False,False,False,False,False,True,False,True
678,0,3.0,Mr. William Davis,male,27.5,0.0,0.0,546630,7.9684,S,1.0,1,False,False,False,True,False,True,False,False,True
679,1,3.0,Miss. Susan Jackson,female,49.3,0.0,0.0,832849,3.9569,S,1.0,1,False,False,False,False,True,False,False,False,True
680,1,3.0,Miss. Susan Jackson,female,33.8,2.5,0.0,741874,3.5979,S,3.5,0,False,False,False,True,True,False,False,False,False
681,1,1.0,Mr. William Davis,male,33.4,0.0,0.0,717609,55.4181,S,1.0,1,False,False,False,True,False,False,True,False,True
682,0,3.0,Mr. John Smith,male,14.3,1.0,0.0,849096,28.3254,S,2.0,0,False,False,True,False,False,False,False,True,False
683,0,3.0,Mr. Charles Wilson,male,12.8,0.0,0.0,773076,6.1799,C,1.0,1,False,False,True,False,False,True,False,False,True
684,1,1.0,Mr. William Davis,male,30.0,0.0,0.0,805265,69.16345,S,1.0,1,False,False,False,True,False,False,True,False,True
685,1,1.0,Mr. George Moore,male,9.0,1.0,0.0,857090,8.5539,S,2.0,0,True,False,False,False,False,True,False,True,False
686,0,1.0,Mr. Charles Wilson,male,41.0,0.0,0.0,515655,54.2952,S,1.0,1,False,False,False,False,False,False,True,False,True
687,0,3.0,Mr. Charles Wilson,male,27.5,1.0,0.0,240099,62.2678,C,2.0,0,False,False,False,True,False,False,True,True,False
688,0,3.0,Mr. John Smith,male,29.3,0.0,0.0,956977,19.1306,C,1.0,1,False,False,False,True,False,False,False,False,True
689,1,3.0,Mr. George Moore,male,2.4,0.0,0.0,928241,3.0731,S,1.0,1,True,False,False,False,True,False,False,False,True
690,0,1.0,Mrs. Patricia Taylor,female,24.0,0.0,0.0,891397,58.4669,S,1.0,1,False,False,False,True,False,False,True,False,True
691,0,2.0,Miss. Mary Johnson,female,35.4,0.0,0.0,974151,5.3217,C,1.0,1,False,False,False,False,True,False,False,False,True
692,0,3.0,Miss. Mary Johnson,female,0.4,1.0,0.0,860486,6.8496,S,2.0,0,True,False,False,False,False,True,False,True,False
693,0,3.0,Mr. James Brown,male,37.6,0.0,0.0,535587,19.6886,S,1.0,1,False,False,False,False,False,False,False,False,True
694,0,3.0,Mrs. Patricia Taylor,female,21.7,2.5,0.0,990785,19.1752,C,3.5,0,False,False,False,True,False,False,False,False,False
695,0,1.0,Mr. John Smith,male,46.1,2.5,0.0,259240,21.7477,S,3.5,0,False,False,False,False,False,False,False,False,False
696,0,3.0,Mrs. Barbara Thomas,female,35.9,0.0,0.0,338019,33.2009,Q,1.0,1,False,False,False,False,False,False,True,False,True
697,0,2.0,Mr. William Davis,male,23.7,0.0,0.0,698280,17.9576,C,1.0,1,False,False,False,True,False,False,False,False,True
698,0,2.0,Miss. Linda Anderson,female,41.4,1.0,0.0,458052,9.5583,S,2.0,0,False,False,False,False,False,True,False,True,False
699,0,3.0,Mr. John Smith,male,47.4,2.5,0.0,183453,9.0613,Q,3.5,0,False,False,False,False,False,True,False,False,False
700,0,3.0,Mrs. Barbara Thomas,female,31.7,0.0,0.0,515275,12.0776,S,1.0,1,False,False,False,True,False,True,False,False,True
701,0,3.0,Mrs. Patricia Taylor,female,12.5,0.0,0.0,386430,10.6695,S,1.0,1,False,False,True,False,False,True,False,False,True
702,0,1.0,Mr. John Smith,male,35.0,0.0,0.0,895162,55.9709,S,1.0,1,False,False,False,True,False,False,True,False,True
703,0,1.0,Mr. George Moore,male,25.6,1.0,0.0,328442,59.0572,S,2.0,0,False,False,False,True,False,False,True,True,False
704,0,3.0,Mrs. Barbara Thomas,female,28.6,0.0,0.0,952013,2.5231,S,1.0,1,False,False,False,True,True,False,False,False,True
705,0,3.0,Mr. George Moore,male,0.4,1.0,0.0,791798,21.7779,C,2.0,0,True,False,False,False,False,False,False,True,False
706,1,2.0,Miss. Susan Jackson,female,8.4,0.0,0.0,655323,15.6073,S,1.0,1,True,False,False,False,False,False,False,False,True
707,0,1.0,Mr. John Smith,male,23.5,0.0,0.0,183167,11.8023,S,1.0,1,False,False,False,True,False,True,False,False,True
708,1,1.0,Mr. Charles Wilson,male,44.7,0.0,0.0,454740,69.16345,S,1.0,1,False,False,False,False,False,False,True,False,True
709,0,3.0,Mr. George Moore,male,25.7,0.0,0.0,526030,35.0324,C,1.0,1,False,False,False,True,False,False,True,False,True
710,1,1.0,Mr. Charles Wilson,male,45.0,0.0,0.0,381969,69.16345,S,1.0,1,False,False,False,False,False,False,True,False,True
711,1,2.0,Miss. Linda Anderson,female,22.1,0.0,0.0,125637,9.2096,S,1.0,1,False,False,False,True,False,True,False,False,True
712,0,1.0,Mr. George Moore,male,1.2,0.0,0.0,271046,12.2324,S,1.0,1,True,False,False,False,False,True,False,False,True
713,0,2.0,Mr. George Moore,male,18.0,0.0,0.0,994413,14.6128,S,1.0,1,False,False,True,False,False,False,False,False,True
714,0,1.0,Mr. Charles Wilson,male,34.7,0.0,0.0,532222,10.0355,S,1.0,1,False,False,False,True,False,True,False,False,True
715,0,3.0,Mr. William Davis,male,25.6,2.5,0.0,869050,35.3328,S,3.5,0,False,False,False,True,False,False,True,False,False
716,1,1.0,Miss. Susan Jackson,female,11.5,0.0,0.0,35532,17.0374,S,1.0,1,True,False,False,False,False,False,False,False,True
717,1,3.0,Miss. Mary Johnson,female,24.6,0.0,0.0,118197,3.7879,S,1.0,1,False,False,False,True,True,False,False,False,True
718,1,1.0,Mr. Charles Wilson,male,61.95,0.0,0.0,140860,43.8436,Q,1.0,1,False,True,False,False,False,False,True,False,True
719,0,3.0,Mrs. Barbara Thomas,female,11.8,2.5,0.0,70285,6.281,S,3.5,0,True,False,False,False,False,True,False,False,False
720,1,3.0,Miss. Susan Jackson,female,39.3,0.0,0.0,815298,20.5803,S,1.0,1,False,False,False,False,False,False,False,False,True
721,1,3.0,Mr. William Davis,male,0.4,0.0,0.0,672953,7.9221,S,1.0,1,True,False,False,False,False,True,False,False,True
722,0,3.0,Miss. Susan Jackson,female,35.5,1.0,0.0,281639,2.4343,S,2.0,0,False,False,False,False,True,False,False,True,False
723,0,2.0,Mr. James Brown,male,22.7,0.0,0.0,256130,6.2179,S,1.0,1,False,False,False,True,False,True,False,False,True
724,1,2.0,Mr. George Moore,male,24.0,0.0,0.0,279981,14.2308,S,1.0,1,False,False,False,True,False,False,False,False,True
725,0,3.0,Mrs. Patricia Taylor,female,11.0,0.0,0.0,742068,2.0739,S,1.0,1,True,False,False,False,True,False,False,False,True
726,1,3.0,Mr. John Smith,male,33.9,0.0,0.0,946184,12.2962,S,1.0,1,False,False,False,True,False,True,False,False,True
727,0,3.0,Mrs. Barbara Thomas,female,16.5,0.0,0.0,524938,10.8437,S,1.0,1,False,False,True,False,False,True,False,False,True
728,1,3.0,Mrs. Barbara Thomas,female,19.3,1.0,0.0,982980,16.3049,C,2.0,0,False,False,False,True,False,False,False,True,False
729,0,3.0,Mr. William Davis,male,36.1,0.0,0.0,268750,36.0863,S,1.0,1,False,False,False,False,False,False,True,False,True
730,0,3.0,Miss. Susan Jackson,female,18.4,1.0,0.0,525046,31.6331,S,2.0,0,False,False,False,True,False,False,True,True,False
731,0,1.0,Mr. John Smith,male,35.2,0.0,0.0,302490,69.16345,S,1.0,1,False,False,False,False,False,False,True,False,True
732,1,3.0,Mr. James Brown,male,26.9,1.0,0.0,118621,3.6486,S,2.0,0,False,False,False,True,True,False,False,True,False
733,1,3.0,Mr. William Davis,male,30.7,0.0,0.0,295556,1.8338,S,1.0,1,False,False,False,True,True,False,False,False,True
734,0,1.0,Miss. Mary Johnson,female,36.2,0.0,0.0,491615,30.2343,S,1.0,1,False,False,False,False,False,False,False,False,True
735,0,3.0,Mr. John Smith,male,21.7,0.0,0.0,128833,29.3099,S,1.0,1,False,False,False,True,False,False,False,False,True
736,1,1.0,Mr. James Brown,male,25.0,2.5,0.0,434020,69.16345,S,3.5,0,False,False,False,True,False,False,True,False,False
737,0,3.0,Mrs. Patricia Taylor,female,22.0,0.0,0.0,75206,25.4969,S,1.0,1,False,False,False,True,False,False,False,False,True
738,1,1.0,Mrs. Barbara Thomas,female,47.0,0.0,0.0,20934,9.7905,Q,1.0,1,False,False,False,False,False,True,False,False,True
739,0,3.0,Miss. Susan Jackson,female,31.4,0.0,0.0,302867,38.2924,S,1.0,1,False,False,False,True,False,False,True,False,True
740,0,3.0,Mr. William Davis,male,17.4,0.0,0.0,924400,7.1569,S,1.0,1,False,False,True,False,False,True,False,False,True
741,0,2.0,Mr. George Moore,male,35.5,0.0,0.0,423621,0.1871,C,1.0,1,False,False,False,False,True,False,False,False,True
742,0,3.0,Mr. William Davis,male,36.5,0.0,0.0,684108,7.5933,S,1.0,1,False,False,False,False,False,True,False,False,True
743,1,3.0,Miss. Mary Johnson,female,37.2,0.0,0.0,736126,0.6131,S,1.0,1,False,False,False,False,True,False,False,False,True
744,0,3.0,Mr. James Brown,male,15.5,0.0,0.0,711773,10.2049,S,1.0,1,False,False,True,False,False,True,False,False,True
745,0,1.0,Mr. James Brown,male,19.8,0.0,0.0,949858,34.7195,S,1.0,1,False,False,False,True,False,False,True,False,True
746,1,2.0,Miss. Mary Johnson,female,19.9,0.0,0.0,918420,12.8276,S,1.0,1,False,False,False,True,False,True,False,False,True
747,0,1.0,Mr. John Smith,male,26.4,1.0,0.0,491891,69.16345,C,2.0,0,False,False,False,True,False,False,True,True,False
748,0,3.0,Miss. Linda Anderson,female,37.5,0.0,0.0,251630,26.4035,S,1.0,1,False,False,False,False,False,False,False,False,True
749,1,3.0,Miss. Mary Johnson,female,34.0,0.0,0.0,944892,14.0974,S,1.0,1,False,False,False,True,False,False,False,False,True
750,1,3.0,Miss. Linda Anderson,female,35.1,0.0,0.0,508577,7.4002,S,1.0,1,False,False,False,False,False,True,False,False,True
751,0,3.0,Mr. George Moore,male,49.3,2.5,0.0,570811,22.2511,C,3.5,0,False,False,False,False,False,False,False,False,False
752,1,3.0,Mr. James Brown,male,16.3,2.5,0.0,897582,30.6803,S,3.5,0,False,False,True,False,False,False,False,False,False
753,1,3.0,Mrs. Patricia Taylor,female,27.6,1.0,0.0,393094,1.6583,S,2.0,0,False,False,False,True,True,False,False,True,False
754,0,1.0,Mrs. Patricia Taylor,female,12.5,0.0,0.0,985197,63.7681,S,1.0,1,False,False,True,False,False,False,True,False,True
755,0,3.0,Miss. Susan Jackson,female,19.3,0.0,0.0,176804,4.3523,S,1.0,1,False,False,False,True,True,False,False,False,True
756,1,1.0,Mr. George Moore,male,25.9,0.0,0.0,575934,4.0492,S,1.0,1,False,False,False,True,True,False,False,False,True
757,1,3.0,Mrs. Barbara Thomas,female,41.7,0.0,0.0,686381,14.3555,S,1.0,1,False,False,False,False,False,False,False,False,True
758,0,3.0,Miss. Linda Anderson,female,29.3,0.0,0.0,234310,25.8193,Q,1.0,1,False,False,False,True,False,False,False,False,True
759,1,3.0,Miss. Linda Anderson,female,20.2,1.0,0.0,252024,2.3116,S,2.0,0,False,False,False,True,True,False,False,True,False
760,1,1.0,Mrs. Barbara Thomas,female,19.1,1.0,0.0,267476,69.16345,S,2.0,0,False,False,False,True,False,False,True,True,False
761,0,2.0,Mrs. Patricia Taylor,female,28.7,1.0,0.0,849208,38.4004,S,2.0,0,False,False,False,True,False,False,True,True,False
762,0,2.0,Mr. William Davis,male,42.6,0.0,0.0,291260,49.1475,S,1.0,1,False,False,False,False,False,False,True,False,True
763,0,2.0,Mr. William Davis,male,52.8,1.0,0.0,999513,6.1655,S,2.0,0,False,False,False,False,False,True,False,True,False
764,1,1.0,Mr. James Brown,male,26.7,0.0,0.0,122858,69.16345,S,1.0,1,False,False,False,True,False,False,True,False,True
765,0,3.0,Mr. John Smith,male,29.1,0.0,0.0,753631,5.0263,C,1.0,1,False,False,False,True,True,False,False,False,True
766,0,3.0,Mr. John Smith,male,12.1,1.0,0.0,503213,10.4483,S,2.0,0,False,False,True,False,False,True,False,True,False
767,1,2.0,Mr. Charles Wilson,male,57.8,0.0,0.0,86620,1.0366,S,1.0,1,False,False,False,False,True,False,False,False,True
768,1,2.0,Mr. George Moore,male,9.4,0.0,0.0,972275,0.8975,S,1.0,1,True,False,False,False,True,False,False,False,True
769,0,3.0,Mr. William Davis,male,46.7,0.0,0.0,431972,16.5659,S,1.0,1,False,False,False,False,False,False,False,False,True
770,1,3.0,Mr. William Davis,male,24.4,1.0,0.0,92604,7.6421,S,2.0,0,False,False,False,True,False,True,False,True,False
771,0,3.0,Mrs. Barbara Thomas,female,25.7,1.0,0.0,628740,3.8494,C,2.0,0,False,False,False,True,True,False,False,True,False
772,1,3.0,Mrs. Barbara Thomas,female,13.6,0.0,0.0,930423,2.746,Q,1.0,1,False,False,True,False,True,False,False,False,True
773,0,3.0,Mr. William Davis,male,61.95,1.0,0.0,819982,14.4108,S,2.0,0,False,True,False,False,False,False,False,True,False
774,0,3.0,Mrs. Patricia Taylor,female,32.9,0.0,0.0,177596,0.0052,S,1.0,1,False,False,False,True,True,False,False,False,True
775,1,3.0,Mr. James Brown,male,30.0,0.0,0.0,457822,21.3114,C,1.0,1,False,False,False,True,False,False,False,False,True
776,0,1.0,Mr. George Moore,male,42.6,1.0,0.0,734179,6.9356,S,2.0,0,False,False,False,False,False,True,False,True,False
777,0,3.0,Mr. William Davis,male,20.3,1.0,0.0,604515,2.7633,S,2.0,0,False,False,False,True,True,False,False,True,False
778,1,1.0,Mr. William Davis,male,29.7,2.5,0.0,295356,41.0042,S,3.5,0,False,False,False,True,False,False,True,False,False
779,1,3.0,Miss. Linda Anderson,female,30.5,0.0,0.0,312262,8.6231,C,1.0,1,False,False,False,True,False,True,False,False,True
780,1,2.0,Miss. Linda Anderson,female,22.3,0.0,0.0,825034,8.7699,S,1.0,1,False,False,False,True,False,True,False,False,True
781,1,3.0,Mr. Charles Wilson,male,47.1,0.0,0.0,551828,5.0272,C,1.0,1,False,False,False,False,True,False,False,False,True
782,0,3.0,Mr. John Smith,male,26.5,1.0,0.0,176901,43.1848,C,2.0,0,False,False,False,True,False,False,True,True,False
783,0,3.0,Mr. William Davis,male,7.2,0.0,0.0,197381,13.3386,S,1.0,1,True,False,False,False,False,True,False,False,True
784,0,3.0,Mr. John Smith,male,32.2,1.0,0.0,730763,0.3083,S,2.0,0,False,False,False,True,True,False,False,True,False
785,0,2.0,Mr. James Brown,male,33.3,0.0,0.0,867887,11.2486,C,1.0,1,False,False,False,True,False,True,False,False,True
786,1,1.0,Mr. George Moore,male,16.7,0.0,0.0,556565,69.16345,S,1.0,1,False,False,True,False,False,False,True,False,True
787,0,2.0,Mrs. Patricia Taylor,female,17.9,0.0,0.0,653421,7.1751,S,1.0,1,False,False,True,False,False,True,False,False,True
788,0,1.0,Miss. Linda Anderson,female,21.8,0.0,0.0,462889,8.3437,S,1.0,1,False,False,False,True,False,True,False,False,True
789,0,3.0,Mr. James Brown,male,47.4,0.0,0.0,262196,18.4653,S,1.0,1,False,False,False,False,False,False,False,False,True
790,1,2.0,Mrs. Barbara Thomas,female,22.6,1.0,0.0,945180,18.6288,S,2.0,0,False,False,False,True,False,False,False,True,False
791,0,3.0,Mr. John Smith,male,28.0,0.0,0.0,446060,10.9811,S,1.0,1,False,False,False,True,False,True,False,False,True
792,0,3.0,Mr. William Davis,male,20.8,0.0,0.0,992212,0.7158,S,1.0,1,False,False,False,True,True,False,False,False,True
793,0,3.0,Mr. Charles Wilson,male,34.4,0.0,0.0,806184,1.9682,C,1.0,1,False,False,False,True,True,False,False,False,True
794,0,1.0,Mr. John Smith,male,23.2,0.0,0.0,222620,69.16345,S,1.0,1,False,False,False,True,False,False,True,False,True
795,0,3.0,Mrs. Barbara Thomas,female,25.4,0.0,0.0,477927,3.0286,S,1.0,1,False,False,False,True,True,False,False,False,True
796,1,3.0,Mr. James Brown,male,13.5,0.0,0.0,443886,9.1172,S,1.0,1,False,False,True,False,False,True,False,False,True
797,1,3.0,Mr. William Davis,male,27.7,0.0,0.0,208675,10.2336,S,1.0,1,False,False,False,True,False,True,False,False,True
798,0,3.0,Mrs. Patricia Taylor,female,31.4,0.0,0.0,696838,4.334,S,1.0,1,False,False,False,True,True,False,False,False,True
799,1,3.0,Mr. George Moore,male,20.4,0.0,0.0,429655,38.5414,S,1.0,1,False,False,False,True,False,False,True,False,True
800,1,1.0,Miss. Linda Anderson,female,27.3,0.0,0.0,962251,69.16345,S,1.0,1,False,False,False,True,False,False,True,False,True
801,1,3.0,Mr. James Brown,male,51.9,0.0,0.0,781784,16.6592,S,1.0,1,False,False,False,False,False,False,False,False,True
802,0,2.0,Mr. William Davis,male,31.7,0.0,0.0,921764,1.6241,C,1.0,1,False,False,False,True,True,False,False,False,True
803,0,1.0,Mr. John Smith,male,19.5,0.0,0.0,433026,9.4244,S,1.0,1,False,False,False,True,False,True,False,False,True
804,0,2.0,Mr. William Davis,male,12.2,2.0,0.0,814734,13.5763,S,3.0,0,False,False,True,False,False,False,False,True,False
805,0,1.0,Mr. William Davis,male,37.0,1.0,0.0,338380,14.717,C,2.0,0,False,False,False,False,False,False,False,True,False
806,1,1.0,Miss. Mary Johnson,female,25.0,1.0,0.0,74467,69.16345,S,2.0,0,False,False,False,True,False,False,True,True,False
807,1,1.0,Mr. James Brown,male,39.8,0.0,0.0,374494,14.4978,Q,1.0,1,False,False,False,False,False,False,False,False,True
808,1,3.0,Miss. Linda Anderson,female,8.5,1.0,0.0,962345,8.6891,C,2.0,0,True,False,False,False,False,True,False,True,False
809,0,3.0,Mrs. Barbara Thomas,female,12.7,1.0,0.0,972217,5.8857,S,2.0,0,False,False,True,False,False,True,False,True,False
810,0,3.0,Miss. Linda Anderson,female,46.3,1.0,0.0,452762,13.2593,S,2.0,0,False,False,False,False,False,True,False,True,False
811,1,2.0,Mr. James Brown,male,34.5,0.0,0.0,790196,2.7631,S,1.0,1,False,False,False,True,True,False,False,False,True
812,1,2.0,Mr. John Smith,male,37.4,0.0,0.0,799480,11.2535,S,1.0,1,False,False,False,False,False,True,False,False,True
813,0,3.0,Mr. James Brown,male,15.7,1.0,0.0,783500,4.1753,C,2.0,0,False,False,True,False,True,False,False,True,False
814,1,2.0,Miss. Susan Jackson,female,33.5,0.0,0.0,960794,43.7408,S,1.0,1,False,False,False,True,False,False,True,False,True
815,1,1.0,Mr. William Davis,male,44.1,0.0,0.0,593194,3.4803,C,1.0,1,False,False,False,False,True,False,False,False,True
816,0,3.0,Mr. William Davis,male,44.8,0.0,0.0,348781,31.8532,C,1.0,1,False,False,False,False,False,False,True,False,True
817,0,1.0,Mr. John Smith,male,13.9,0.0,0.0,301922,69.16345,S,1.0,1,False,False,True,False,False,False,True,False,True
818,0,3.0,Mr. William Davis,male,23.3,0.0,0.0,168497,4.5917,S,1.0,1,False,False,False,True,True,False,False,False,True
819,0,3.0,Mr. Charles Wilson,male,28.1,0.0,0.0,772405,20.2446,S,1.0,1,False,False,False,True,False,False,False,False,True
820,0,1.0,Mr. Charles Wilson,male,18.1,0.0,0.0,748748,2.6637,S,1.0,1,False,False,False,True,True,False,False,False,True
821,1,1.0,Mrs. Patricia Taylor,female,17.8,0.0,0.0,130918,69.16345,S,1.0,1,False,False,True,False,False,False,True,False,True
822,0,3.0,Mr. John Smith,male,11.6,0.0,0.0,886468,9.7215,S,1.0,1,True,False,False,False,False,True,False,False,True
823,0,3.0,Mr. George Moore,male,22.9,0.0,0.0,461392,4.6979,S,1.0,1,False,False,False,True,True,False,False,False,True
824,0,1.0,Mr. James Brown,male,13.0,0.0,0.0,415890,37.8278,C,1.0,1,False,False,True,False,False,False,True,False,True
825,0,3.0,Mr. John Smith,male,13.8,1.0,0.0,465618,0.8933,S,2.0,0,False,False,True,False,True,False,False,True,False
826,1,1.0,Mr. John Smith,male,34.0,1.0,0.0,519325,69.16345,S,2.0,0,False,False,False,True,False,False,True,True,False
827,0,3.0,Mrs. Patricia Taylor,female,33.8,0.0,0.0,230979,0.5211,S,1.0,1,False,False,False,True,True,False,False,False,True
